"2013-06-23 05:22:15.000000","2013-06-23 05:31:56.000000","R.hw.R20-M0.boot_timeout","mira","hw.R20-M0.boot_timeout",0,"",480,581,122580,"1024.0000","165.2622","594944.0000","MIR-08000-3B371-1024",1,"complete"
"2013-06-23 05:31:56.000000","2013-06-24 14:30:04.000000","R.hw.R20-M0.boot_timeout","mira","hw.R20-M0.boot_timeout",0,"",480,118688,122580,"512.0000","16880.0711","60768256.0000","MIR-08000-3B331-512",2,"complete"
"2013-06-26 15:56:11.000000","2013-06-26 16:52:24.000000","R.hw.R1D-M1","mira","hw.R1D-M1",0,"",485,3373,21600,"512.0000","479.7156","1726976.0000","MIR-44480-777B1-512",0,"complete"
"2013-06-28 01:08:21.000000","2013-06-29 00:12:39.000000","R.hw.power_event_1","mira","hw.power_event_1",0,"",487,83058,86400,"32768.0000","756012.3733","2721644544.0000","MIR-04000-7BFF1-32768",0,"complete"
"2013-06-28 01:08:21.000000","2013-06-29 00:12:43.000000","R.hw.power_event_2","mira","hw.power_event_2",0,"",488,83062,86400,"1024.0000","23626.5244","85055488.0000","MIR-00C80-33FF1-1024",0,"complete"
"2013-06-28 01:08:21.000000","2013-06-29 00:12:45.000000","R.hw.power_event_3","mira","hw.power_event_3",0,"",490,83064,86400,"1024.0000","23627.0933","85057536.0000","MIR-00400-33771-1024",0,"complete"
"2013-06-28 23:29:09.000000","2013-06-29 01:47:02.000000","R.hw.clocksafterpower","mira","hw.clocksafterpower",0,"",491,8273,7200,"49152.0000","112954.0267","406634496.0000","MIR-00000-7BFF1-49152",0,"complete"
"2013-06-29 01:59:21.000000","2013-06-29 02:08:49.000000","R.hw.clocksafterpower","mira","hw.clocksafterpower",0,"",492,568,28800,"49152.0000","7755.0933","27918336.0000","MIR-00000-7BFF1-49152",0,"complete"
"2013-07-01 23:30:17.000000","2013-07-02 00:16:16.000000","R.hw.R22-M1-N02-J03","mira","hw.R22-M1-N02-J03",0,"",494,2759,14400,"512.0000","392.3911","1412608.0000","MIR-08C40-3BF71-512",0,"complete"
"2013-07-01 23:29:29.000000","2013-07-02 03:22:23.000000","R.hw.R20-M0-BPMs","mira","hw.R20-M0-BPMs",0,"",493,13974,14400,"512.0000","1987.4133","7154688.0000","MIR-08000-3B331-512",0,"complete"
"2013-07-05 22:22:05.000000","2013-07-05 23:17:41.000000","R.hw.failedover","mira","hw.failedover",0,"",497,3336,21600,"49152.0000","45547.5200","163971072.0000","MIR-00000-7BFF1-49152",0,"complete"
"2013-07-09 16:43:46.000000","2013-07-09 18:20:29.000000","R.hw.R11-L","mira","hw.R11-L",0,"",499,5803,14400,"1024.0000","1650.6311","5942272.0000","MIR-04080-373F1-1024",0,"complete"
"2013-07-09 18:32:13.000000","2013-07-09 18:48:09.000000","R.hw.R05-M1-N10","mira","hw.R05-M1-N10",0,"",501,956,14400,"512.0000","135.9644","489472.0000","MIR-00480-337B1-512",0,"complete"
"2013-07-09 18:10:13.000000","2013-07-10 01:03:50.000000","R.hw.R1E-linkerrors","mira","hw.R1E-linkerrors",0,"",500,24817,28800,"1024.0000","7059.0578","25412608.0000","MIR-44800-77B71-1024",0,"complete"
"2013-07-09 18:49:32.000000","2013-07-10 01:05:48.000000","R.hw.R27-nodeboard_errors","mira","hw.R27-nodeboard_errors",0,"",502,22576,115200,"1024.0000","6421.6178","23117824.0000","MIR-08880-3BBF1-1024",0,"complete"
"2013-07-10 01:05:48.000000","2013-07-10 23:24:30.000000","R.hw.R27-nodeboard_errors","mira","hw.R27-nodeboard_errors",0,"",502,80322,115200,"512.0000","11423.5733","41124864.0000","MIR-08880-3BBB1-512",1,"complete"
"2013-07-11 20:55:12.000000","2013-07-11 20:59:06.000000","R.hw.R1E-M0-N11.linkerrors","mira","hw.R1E-M0-N11.linkerrors",0,"",504,234,14400,"512.0000","33.2800","119808.0000","MIR-48800-7BB31-512",0,"complete"
